Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2024-05-31,3421.28857421875,3494.7760752132112,3405.25839205768,3485.6425278948263,10956800
2024-06-03,3451.019287109375,3496.407154925521,3444.6350645492275,3478.9323423009814,2156773
2024-06-04,3462.342529296875,3490.3022267070783,3347.2417749582037,3448.362680591773,3395997
2024-06-05,3491.653564453125,3526.4634787223185,3448.362678496616,3463.274517106331,2799670
2024-06-06,3569.89404296875,3578.7479470708913,3487.040231385456,3523.853832652254,4328036
2024-06-07,3629.1220703125,3648.74050345654,3576.324932841619,3576.324932841619,4552445
2024-06-10,3596.269775390625,3640.259657979909,3580.6122978489143,3630.101057972248,1734661
2024-06-11,3590.118896484375,3616.074682376751,3579.773716105295,3583.5016762366204,1419898
2024-06-12,3571.05908203125,3628.70274953458,3567.1447698788693,3610.9016510674905,2177001
2024-06-13,3614.397216796875,3625.4413901955454,3590.0257673607302,3594.49936522614,1932323
2024-06-14,3571.43212890625,3624.508910984573,3567.657524106183,3624.508910984573,1860730
2024-06-18,3555.63525390625,3580.70569469464,3536.948808300375,3565.840499225813,1774045
2024-06-19,3543.146240234375,3573.109854433855,3534.9913279582247,3567.3313345631773,1509050
2024-06-20,3529.6787109375,3550.834835933391,3522.968429236752,3537.8336224750806,2846526
2024-06-21,3551.58056640625,3614.070535675963,3539.7443400003353,3566.725402515704,4642195
2024-06-24,3557.21923828125,3594.6851882543083,3533.4534948795167,3549.7166737784796,1702154
2024-06-25,3577.39697265625,3585.97123515531,3534.9447826173177,3557.4058326486897,1338808
2024-06-26,3593.614013671875,3603.958966959271,3579.773870074401,3583.035835329611,1639845
2024-06-27,3666.588134765625,3673.9043468159107,3558.4308841597035,3570.453463381977,4526556
2024-06-28,3638.62841796875,3690.6801469139846,3632.757063400671,3651.3502171183336,2731571
2024-07-01,3707.642578125,3729.544343158271,3619.849165498956,3619.849165498956,2658723
2024-07-02,3744.176513671875,3749.7684536400434,3711.6967988787364,3721.9953338274368,2307449
2024-07-03,3695.5732421875,3752.2849230860397,3686.0203449597284,3746.599693233403,1821198
2024-07-04,3747.48486328125,3772.089533953604,3711.2771910250785,3727.8200122814974,2518001
2024-07-05,3738.95751953125,3752.8907244942034,3716.776112071244,3737.2798920275045,1668616
2024-07-08,3721.62255859375,3757.0848248979423,3707.503000592041,3748.4639170826727,1758882
2024-07-09,3714.4462890625,3734.4374298305197,3704.7536837012267,3713.980294044427,1305801
2024-07-10,3643.28857421875,3731.0355681986657,3636.6249368125336,3712.7684734009517,2669716
2024-07-11,3656.849365234375,3709.320451296474,3630.660580982128,3663.652938202623,4872189
2024-07-12,3899.3994140625,3914.311252806398,3701.2116207349213,3709.3198875445955,13509164
2024-07-15,3885.652587890625,3951.637292730522,3874.328546212561,3947.6299180714223,4848030
2024-07-16,3894.2734375,3909.27811105421,3863.0049028468607,3888.2619205264737,2029521
2024-07-18,4022.049560546875,4030.8570487288994,3877.0786873323054,3877.0786873323054,5613364
2024-07-19,4019.106689453125,4071.746392777355,4003.086029171015,4033.11900855646,3903354
2024-07-22,4005.047607421875,4035.5011370254547,3984.169161970746,4016.818045996283,1896386
2024-07-23,4019.06005859375,4074.502224282176,3985.383512221981,4000.9840761992705,2365208
2024-07-24,4022.703369140625,4053.390439914128,3987.0654612879484,4005.1879698555426,1809793
2024-07-25,4037.883544921875,4057.033715580267,3992.764056993455,4012.1942915996424,2810342
2024-07-26,4098.93115234375,4131.252999034249,4051.4758157293513,4063.5733026110693,3552210
2024-07-29,4092.62451171875,4139.23873164348,4083.18945971872,4124.29225913021,1746803
2024-07-30,4077.912109375,4108.412167596899,4042.3672511181926,4101.96659171143,1797906
2024-07-31,4096.59521484375,4123.358654531239,4058.901983221168,4063.5727565045063,2330091
2024-08-01,4107.5703125,4128.308266042692,4077.6303909650005,4109.718685120391,2202244
2024-08-02,4001.0302734375,4108.411516326508,3988.8397395894017,4077.584417636473,2811282
2024-08-05,3881.458740234375,3959.8811983653177,3839.8423368437457,3959.8811983653177,2787771
2024-08-06,3896.545654296875,3977.863625691211,3886.830082040627,3896.312115658603,2203067
2024-08-07,3923.8701171875,3965.4399994848077,3905.046535917252,3949.6058955734143,1237666
2024-08-08,3897.806884765625,3953.3425623336675,3886.08342611249,3905.700674177,2441283
2024-08-09,3950.3056640625,3973.5660188394713,3928.633098185982,3939.3293491815693,1302536
2024-08-12,3919.3857421875,3959.8814362113103,3910.698286669118,3951.4740446269975,936912
2024-08-13,3920.599853515625,3955.2100947791096,3907.5682159804005,3935.5928505678767,1495593
2024-08-14,4012.427490234375,4022.65666541517,3912.379442730103,3931.856657097139,3226545
2024-08-16,4125.27294921875,4135.502123822571,4040.3118679924623,4063.5722246731834,3457058
2024-08-19,4194.3544921875,4198.32464955761,4101.266070017889,4129.897819590409,2055210
2024-08-20,4225.4619140625,4264.4163488137265,4203.696291273115,4208.367064930086,2212298
2024-08-21,4251.80419921875,4259.744512454685,4196.735609089243,4220.510023524182,1896990
2024-08-22,4205.56396484375,4260.63256038501,4201.080205263111,4259.744931072301,1829872
2024-08-23,4169.97314453125,4209.301149291511,4161.659258786881,4203.696220996849,1809253
2024-08-26,4205.98486328125,4252.412076557385,4189.683681888486,4193.420300556836,1844164
2024-08-27,4201.03271484375,4213.036691098735,4191.36412478117,4208.365918713926,930697
2024-08-28,4209.3466796875,4262.079883381608,4163.806648056847,4202.527534326139,1848058
2024-08-29,4214.71826171875,4256.008074746709,4166.329239106743,4166.329239106743,2133641
2024-08-30,4253.90625,4289.871199903925,4192.298575439788,4203.695443315948,3637222
2024-09-02,4223.35986328125,4285.901701999436,4214.905945819847,4274.691845760554,1216500
2024-09-03,4215.2314453125,4255.913684541082,4199.864423901905,4223.35831442715,1717263
2024-09-04,4184.3115234375,4191.551220776707,4144.563432111068,4182.163150550173,1265505
